,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,cntr
0,0.09878369493754109,0.0884011583600061,0.09580490637247786,0.09322895103315894,0.08687700045724737,0.07864496561151693,0.08279133453958629,0.08707074498029649,0.08519598315516683,0.09237615531321824,0.0979684390763108,0.09136741973840666,0.08994797086368367,0.09875189745319615,0.09577523413111343,0.1004097529311534,0.10415154594280737,0.10454503830774396,0.10424318432918271,0.10008851988645036,0.10063795366441806,0.10186148687709562,0.10522661280141396,0.10200808580306726,0.10091546081774007,0.10101996527777778,0.09807392936723543,0.10532720389399676,0.11012022724270049,0.11621146565711195,0.12614312672376252,AT
1,0.11118554974361618,0.1140724641825617,0.10468463035552754,0.0993856726364015,0.09173877771768524,0.08653719117452768,0.09089708019553441,0.09235042601666614,0.09172785914235872,0.08811719214753123,0.08858501783590964,0.09039256198347108,0.0865873131078531,0.08905501524168966,0.08941485864562787,0.09908922246584584,0.09680618924816504,0.0938961906883493,0.08934217868435737,0.09511534139731641,0.10674289294384838,0.10661840038248753,0.10642300456866434,0.1042480041955597,0.11004678102027178,0.10908163265306123,0.11706555671175858,0.11866969009826153,0.121337890625,0.12,0.1235871505056514,AU
2,0.10949524671797194,0.10018991964937911,0.09867036011080332,0.09884210854842233,0.09830818472793781,0.09555555555555556,0.1,0.09867674858223062,0.09602194787379972,0.10476190476190476,0.11927354351596776,0.12965534654715313,0.15006790402897238,0.16070620190131282,0.15236739053043788,0.14881502000615573,0.14525665143778554,0.1472488304744932,0.14121972318339102,0.1470871913580247,0.14562407098779334,0.1510204081632653,0.15538194444444445,0.1565357719203873,0.16026044948540222,0.15462563332707824,0.1570035671819263,0.15696679970176747,0.15976218787158145,0.14833927566147495,0.15953947368421054,BE
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10336011687363039,0.11240382811033965,0.1152915882827197,0.11926020408163265,0.13563545745817016,0.12413194444444445,0.11272068809416025,0.1111111111111111,0.11072530864197531,0.10769896193771626,0.104375,0.10463637414730026,0.10519199567333694,0.10777534154157531,BG
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11447174963243016,0.11503096265715894,0.12707756232686981,0.12868949232585597,0.12696235329980185,0.12670101730743824,0.11980609418282548,0.127062970677776,0.12966785513229498,0.15958049886621314,0.13256143667296785,0.1300567564303828,0.12263705103969755,0.11224389765709245,0.10613584715091322,0.12053571428571429,0.11616411270390509,0.10820451843043995,0.11334593572778828,0.12302457466918715,0.12962962962962962,0.137939453125,0.14576229152458306,BR
5,0.10336265499856168,0.10208615165539338,0.09813609467455621,0.09735107421875,0.09241172051089407,0.09034722222222222,0.0873657647037153,0.0859455706277837,0.08652386574464496,0.08842956078975947,0.0899868423561717,0.09472145275469375,0.09439478270647102,0.09182262215297352,0.09375,0.09910221741481882,0.09484449734400141,0.09191645408163265,0.09314903846153846,0.09568415359653867,0.09783023990025941,0.09776113121791095,0.1003926234384295,0.10612804792698972,0.1062282986111111,0.10362413194444445,0.09811616954474098,0.09820987654320988,0.10098155859607376,0.10705882352941176,0.10566890171752304,CA
6,0.1040625,0.10158688865764828,0.10142749812171299,0.10003780718336484,0.09139536286673772,0.0859647469129984,0.08786324786324787,0.09095,0.09373961218836566,0.09871726849973471,0.09845863479081472,0.10217621321742114,0.09995104228400628,0.10067927577586425,0.09222076270302955,0.09251512993948025,0.0890441504385313,0.09107940051020408,0.0890909090909091,0.0960356872317145,0.09734474626604944,0.10035694970254191,0.10463795964713075,0.10582644628099173,0.11029948867786706,0.11399786844698265,0.11628197910802528,0.11609930132302661,0.11736961451247166,0.1253514739229025,0.12800452446036384,CH
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13970588235294118,0.1378926264201381,0.14723378941106485,0.1518595041322314,0.16523313716613852,0.17096952908587257,0.1644,CL
8,0.0,0.12436224489795919,0.1159334126040428,0.11414982164090369,0.11096938775510204,0.1421772754312909,0.13951789627465302,0.1695501730103806,0.216796875,0.17590027700831026,0.2006172839506173,0.19390581717451524,0.1885782272456871,0.19529085872576177,0.17585848074921956,0.1655328798185941,0.19065010956902848,0.15805785123966942,0.15711805555555555,0.1796875,0.1776937618147448,0.17665289256198347,0.18,0.19290123456790123,0.18339100346020762,0.18834547346514047,0.18430439952437574,0.18192627824019025,0.1934156378600823,0.18622448979591838,0.18834547346514047,CN
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149843912591051,0.09556786703601108,0.09308641975308642,0.09131721252933374,0.08930056710775047,0.09096313912009513,0.09807760768956925,0.09687524473333856,0.1036441847252658,0.10034026465028355,0.09971509971509972,0.09311385459533608,0.1142578125,0.12300943452917493,0.13254422476586888,0.12142243373653248,0.11390405056018385,0.11038059756008474,0.1166222332444665,0.11950727188033745,CZ
10,0.0954959790662232,0.09462721893491124,0.09372945430637739,0.09049048642946976,0.08417508417508418,0.07894966849380064,0.07820506184980074,0.08026533113112047,0.08111415418681894,0.08360270558917764,0.08826905417814508,0.08819978874302098,0.08961868660029995,0.09137448398305177,0.09083482577685613,0.09028848928738469,0.09147191126822471,0.0927715976331361,0.09324879125400967,0.0941796875,0.09482421875,0.09545763881566965,0.09446218609377269,0.09688047337278106,0.09887642500524822,0.10125443786982248,0.10338887998718155,0.10499884107239435,0.10782979921185963,0.11277300926319368,0.11698235712769543,DE
11,0.12367038318595412,0.12734339277549153,0.11678172255095332,0.10706316686275305,0.10947145061728394,0.09887755102040817,0.1077880859375,0.10942851992067784,0.11763860959494399,0.12079862108589486,0.12249923053247153,0.1492298628061611,0.14535813483713492,0.14729080932784636,0.1536065987711472,0.1522633744855967,0.1378885811018775,0.13556269089200407,0.13558017851646662,0.12533296905949048,0.12737127371273713,0.12660697887970615,0.13991026163976458,0.14450983350938082,0.1356873636183297,0.13609467455621302,0.13152152350724064,0.13413858868404324,0.12802070084645412,0.13464064552448865,0.13670555380388272,DK
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15407495538370017,0.1772395232602845,0.1520113919544322,0.1389177939646202,0.13331024930747923,EE
13,0.10154577883472057,0.10738896433780996,0.10300925925925926,0.09875555555555555,0.09158737024221453,0.0876946366782007,0.08897017794035587,0.08214144383515179,0.07901326655655602,0.0795477087879389,0.08025931336742148,0.08902483564645727,0.0870052876141644,0.09293622931214074,0.0923353987973505,0.09526608997508468,0.0989040798611111,0.09704300396454635,0.09430727023319616,0.09978178932751439,0.10119136103973327,0.10034026465028355,0.10533322891377556,0.10621947716173513,0.10783136784125415,0.10750862204793334,0.11306010007308709,0.11307325330871038,0.12217598097502973,0.1272905960156426,0.13318181818181818,ES
14,0.12213039485766758,0.11543400713436386,0.11112125639152666,0.11022026034863294,0.1084856122663306,0.10803324099722991,0.11082206035379813,0.10965140478668055,0.10701302134972569,0.102705112960761,0.09805484693877552,0.10784313725490197,0.1149521032902957,0.11640982923781758,0.12474173553719008,0.11406969099276791,0.10336011687363039,0.10993425858290723,0.12596707002578852,0.1358958202058391,0.14279155188246098,0.15348629984406326,0.17897155989658145,0.17529296875,0.1622222222222222,0.17352537722908093,0.17857142857142858,0.1890495867768595,0.18877354863514034,0.1655328798185941,0.1536094674556213,FI
15,0.09945580784387315,0.09949141767323585,0.09779053152419079,0.09253612310001877,0.08567134940761315,0.07936600431210303,0.07953097530684988,0.08075064526771332,0.07900168887220867,0.0818510519546701,0.08809187891388827,0.09199446722803271,0.09009520482138178,0.08947938359017077,0.08737835790455102,0.08822069261629702,0.08861375432525952,0.09045198961937716,0.08969740121039516,0.0920713305898491,0.0922812242478567,0.09256510803168304,0.09441423628274839,0.09690262254364819,0.09962141698215252,0.10108576719131386,0.1036734693877551,0.10335,0.10706279471256668,0.10792769376181474,0.11965397923875433,FR
16,0.08832719115526358,0.08738511152915883,0.08853333333333334,0.08715657589627165,0.08389834894674189,0.08189463132100691,0.08352172241445598,0.08430964978584027,0.08668173151613587,0.09228147065984904,0.09678344014250323,0.09789333542172449,0.09502923976608187,0.09289598192218064,0.09266294357591778,0.09004157218442933,0.0894886582083814,0.09033189949365883,0.0908080824113903,0.09191518383036766,0.0925468262226847,0.093414306640625,0.09205693296602388,0.09494379029250359,0.0938326887848565,0.09382623381497467,0.09572400388726919,0.09688464506172839,0.09921146597897243,0.10039610738911438,0.10626570675861065,GB
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09964497041420119,0.09647919524462735,0.09458655562165377,0.10503369005152596,0.10072430964237211,0.12110726643598616,0.1292517006802721,0.11219594310243246,0.11270095109839239,0.11927437641723355,0.10519757920968316,0.10076530612244898,0.09381433192824233,0.10056959772160912,0.1083676268861454,0.10632401108591585,0.1049687825182102,0.10112482853223594,0.09879474068663258,0.09512001586986708,0.10365013774104684,0.09882920110192837,0.1041259765625,0.09773922546274162,GR
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11614317019722425,0.1003940701820229,0.10172516359309934,0.10714285714285714,0.10638811737712836,0.10171112764374535,0.10321412403802625,0.1207614515169542,0.11507561436672968,0.1245274102079395,0.12091503267973856,0.11602079395085066,HR
19,0.1266348187015428,0.14449995287020453,0.1468,0.11689750692520776,0.11625708884688091,0.13208884688090738,0.14325259515570934,0.1569168239221948,0.155188246097337,0.15657439446366783,0.13152152350724064,0.12141114655657721,0.11614317019722425,0.1326530612244898,0.11784361773223435,0.11447174963243016,0.12094674556213018,0.13667923031144613,0.12636678200692042,0.12498185513136885,0.12846566990854985,0.1273834321422849,0.1260043827611395,0.109095490047871,0.1240234375,0.11749497270899167,0.11831153388822829,0.1285207100591716,0.11877551020408163,0.1212563915266618,0.12569252077562326,HU
20,0.14936855857163595,0.14123965742488023,0.13154943118090048,0.12300171753203858,0.10704158790170132,0.1034567901234568,0.10163024627124523,0.09581622849157131,0.10361399461745482,0.1002,0.1019935920256319,0.10510510510510511,0.10270037345590348,0.09934562760261749,0.10141093474426807,0.10403200984918437,0.11150147928994082,0.1202,0.11457435977758634,0.11490244132340466,0.11243856332703214,0.12751861211665869,0.11848223696447392,0.11909262759924386,0.12409707004301598,0.11977893506217452,0.10567901234567902,0.11114115738236885,0.10914127423822714,0.11222282314764738,0.11916955017301038,IE
21,0.11729397641409504,0.10749798441279226,0.10370583165756966,0.09913793103448276,0.0976381787192598,0.09470663265306123,0.0906567316823727,0.10243245518054035,0.09662640566430654,0.0918272872653817,0.0929943750456571,0.09566216604424016,0.09159210436445597,0.09876377317925289,0.09901147959183673,0.10329704753700368,0.10059171597633136,0.10944444444444444,0.11836734693877551,0.1262,0.12224073302790504,0.13937716262975777,0.15631848064280496,0.153959252257929,0.13155864197530864,0.13878369347293384,0.1410434437611585,0.13038714390065742,0.13112477682999404,0.1275,0.13240006746500252,IL
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13080947983995075,0.14380165289256197,0.15178571428571427,0.146484375,0.14122448979591837,0.17884297520661158,0.18,0.19479289940828404,0.2,0.23813766985965695,0.24134349030470914,0.25484904705683925,0.25410913872452334,0.27008310249307477,0.28587962962962965,0.3022485207100592,0.2778355879292404,0.2461734693877551,0.17346938775510204,0.1683673469387755,0.15816857440166493,0.1760988221775352,0.205,0.19606032625423206,IN
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.23829344432882413,0.22359396433470508,0.18888888888888888,0.1975,0.1873767258382643,0.18055555555555555,0.19510204081632654,0.1658144631117604,0.16988062442607896,0.1782006920415225,IS
24,0.10132807363576594,0.11287070854638422,0.11058365981297721,0.10792769376181474,0.09911174872561887,0.09183051364121322,0.0911446425849718,0.08670780595468673,0.08238367641097248,0.08448979591836735,0.092352,0.09807492195629552,0.08755483444504537,0.09090909090909091,0.09392006004878964,0.09218864885683274,0.08546712802768167,0.08800361570247933,0.0895364465669593,0.09760073207698247,0.10099734881959349,0.10742578328444943,0.1029915741194053,0.10400402921178545,0.10165495562130178,0.10275205761316872,0.1071560650887574,0.10725275712585072,0.11345673089063407,0.11115519407524962,0.10821930473372782,IT
25,0.05080591950230936,0.05232988165680473,0.06055363321799308,0.06488715277777778,0.07332540626238605,0.08744247205785667,0.09192106594703997,0.09129705837524768,0.08927275366526347,0.09500328731097962,0.09903047091412742,0.09072434315575555,0.08900391364726676,0.08987654320987655,0.09333648393194707,0.09574468085106383,0.09473684210526316,0.10057498350457159,0.10022675736961452,0.10537557849768601,0.10922496570644719,0.11686390532544379,0.11129251700680272,0.11224389765709245,0.11039201183431953,0.1128,0.11995386389850057,0.11755031717440677,0.1219277687638964,0.12732219928692062,0.1312289697163916,JP
26,0.10792723159581487,0.0990990990990991,0.09190672153635117,0.08899964400142399,0.08247041420118344,0.09640831758034027,0.12033327992308925,0.1253858024691358,0.14697265625,0.12442607897153352,0.11520589649094697,0.10595414201183433,0.09990741520074067,0.09574200050390527,0.09166132509760504,0.08442612166133065,0.08113865932047751,0.08142604163186207,0.08646940534329216,0.08453918225992645,0.0896,0.09264897781644194,0.09583718067097569,0.09734819853867473,0.10008412955952166,0.09937673608711875,0.09943463598492362,0.10113574905354246,0.10458466402826555,0.10455681768343494,0.11008864401449056,KR
27,0.1171875,0.13452728029987504,0.12992304210049796,0.12981859410430838,0.13439446366782007,0.1209375,0.11190381820583961,0.10864197530864197,0.10059171597633136,0.09910364852922611,0.10463637414730026,0.10806279530559366,0.11604207758053912,0.13148283418553688,0.11363361912812463,0.11596074380165289,0.1254725897920605,0.12281125467938654,0.1275291941264886,0.12790123456790123,0.12907913859162373,0.12990702479338842,0.14493827160493827,0.1388888888888889,0.14453125,0.12981523970534958,0.14059546313799623,0.13389756944444445,0.146484375,0.16296966953372566,0.17762908723646004,LI
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11906501095690285,0.1292925501970351,0.1320888888888889,0.12110726643598616,0.14,0.14231055372515677,LT
29,0.13425925925925927,0.14013840830449828,0.1501686173378298,0.1334648257725181,0.12902681733850566,0.12035555555555555,0.11212563915266618,0.11142857142857143,0.10930370958143226,0.10485207100591716,0.12053571428571429,0.11168639053254438,0.13609467455621302,0.12627551020408162,0.09861212563915267,0.09261186264308012,0.09678004535147393,0.09384731924922145,0.09940240720478075,0.10265282583621683,0.1058,0.10613905325443787,0.11118592711051259,0.12062918482304177,0.12662542608256533,0.11357340720221606,0.1213218650973291,0.1430121527777778,0.1426,0.14589497041420119,0.15661667176818692,LU
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12993948024207902,0.12396694214876033,0.11582907820478366,0.12675428826019158,0.14755295836376917,0.16965973534971646,0.17185185185185184,LV
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17979037893039507,0.18770471151423532,0.21343638525564804,0.19479289940828404,0.2081165452653486,0.21175858480749218,MT
32,0.14789296587085404,0.1586587313107853,0.1484586262844781,0.1484331018952899,0.12675555555555557,0.12075617283950617,0.11952662721893491,0.12557032334854196,0.11629982153480072,0.12224866151100536,0.12462819750148721,0.12320987654320988,0.111,0.11213141516171819,0.11381237133614351,0.10373799725651578,0.09917091836734694,0.10757461921999864,0.10379812695109261,0.10732221464442929,0.11112426035502959,0.12318840579710146,0.14454685918269486,0.13787854510495112,0.13833316234054924,0.12650080921374535,0.134524131013464,0.12636678200692042,0.12648720999405116,0.13465140478668053,0.14926121677404422,MX
33,0.1196202350653436,0.11466079626298692,0.12510116776505956,0.12075074212391075,0.11298623997759182,0.11416165957633437,0.10904914193054367,0.10970045625867883,0.10672153635116598,0.1122166318050766,0.11428419201875432,0.11275077160493827,0.11237849633009324,0.11404309715120525,0.12568888888888888,0.12253706136235691,0.11822105460686808,0.1152068893089687,0.11776859504132231,0.1216129596177379,0.1152030767437795,0.12017906336088155,0.13544847575177268,0.1403852924903174,0.1406420927467301,0.13523473802275277,0.133973479652492,0.14006566195957437,0.1393515764425937,0.1358675808349223,0.13758168501381518,NL
34,0.12409707004301598,0.11461972588013974,0.10948905109489052,0.10746443603814801,0.10743801652892562,0.09785899653979238,0.09058218116436233,0.09035916824196598,0.09284890426758939,0.09960863527332407,0.11064842355740631,0.11903818205839609,0.11918850380388842,0.13263920325939338,0.1345486111111111,0.13558884297520662,0.12245359891353554,0.11503188051358197,0.11031531138090662,0.1128692870970457,0.11992313739191196,0.12621189623547907,0.14104308390022677,0.1388,0.14661769207223752,0.13894628099173553,0.1373924852874604,0.13348604748021659,0.13980530016224987,0.13912009512485138,0.13753086419753086,NO
35,0.13634745461018155,0.13514033064206074,0.13086952259582393,0.10493074792243767,0.10453977509371096,0.111540749553837,0.10200692041522491,0.10344827586206896,0.10141607663473552,0.09828254847645429,0.095703125,0.09636310165670033,0.0994,0.09963238759543784,0.10385487528344671,0.10631001371742113,0.10252758988964045,0.09926933736457547,0.09625390218522373,0.10755280073461891,0.10573298948621306,0.11319309940993649,0.11651662049861496,0.11825182101977107,0.11900843807989916,0.11786960514233241,0.11376381990065694,0.1124570811311292,0.10723023072001205,0.10595567867036011,0.11535516418179362,NZ
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09101144680052543,0.09785467128027682,0.10629251700680271,0.10200692041522491,0.1,0.113125,0.12166089965397923,0.11454617518826793,0.11720226843100189,0.11812567395353396,0.1132,0.10853753266012288,0.14753777690840628,0.15034455007293396,0.14343836565096954,PL
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053571428571429,0.12711636656812686,0.13571620532115022,0.14887573964497042,0.1392,0.1418451678191938,0.1285444234404537,0.12110726643598616,0.11649365628604383,0.11746031746031746,0.1124,0.1278,0.12453144523115368,0.132811763596946,PT
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13337534131484982,0.12626262626262627,0.13040123456790123,0.10630193905817174,0.11786666666666666,0.10493827160493827,0.11139517896274653,0.10238743791059125,0.12188365650969529,0.1114792899408284,RO
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10530612244897959,0.10186286167261197,0.1028271595269794,0.10772766446423442,0.11685228107863645,0.11210463733650416,0.11933893352812272,0.12332986472424558,0.11550468262226847,0.11903673220545649,0.1212145489504887,0.114765625,0.10544038297699704,0.11586924762600438,0.12213333333333333,0.13013698630136986,0.12700243496091246,0.13160697887970615,0.12931290898274836,0.11671506122964272,0.12235102040816327,0.1248513674197384,0.130859375,RU
40,0.11112998789526217,0.10708037563594683,0.10698347107438017,0.1015616855361648,0.09670481292102914,0.09263533610945865,0.0926617510932363,0.09660025909456951,0.09678604224058769,0.09937777777777777,0.09569636678200692,0.0937777474216242,0.09040178571428571,0.09202563189747241,0.09257094271442236,0.10088546958920018,0.09657814770775532,0.09382716049382717,0.09274238227146814,0.0982312925170068,0.10833333333333334,0.11088154269972451,0.1079925557064534,0.10778411209973893,0.11325443786982249,0.11597633136094675,0.12164469640051909,0.1300048828125,0.1326530612244898,0.13172196056104757,0.13275510204081634,SE
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.08254568367989919,0.08760387811634349,0.09373497836885114,0.09275656844244448,0.09734991887506761,0.09922050469018365,0.10588235294117647,0.09519436792164065,0.09308621407746773,0.09744822485207101,0.09418399124652807,0.08875739644970414,0.09397681214063532,0.10044642857142858,0.10818927035143251,SI
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304128266633001,0.1397530864197531,0.125743645213629,0.10751482134273353,0.10648888888888888,0.10754325259515571,0.11703456892961266,0.12106656210175473,0.13019390581717452,SK
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272222222222222,0.11767578125,0.1095679012345679,0.11253462603878116,0.10714830056393843,0.0975609756097561,0.10502489814395655,0.1004740432419933,0.10024280263614291,0.0960028982007004,0.10692148760330579,0.09872576177285318,0.12121928166351607,0.1271304128266633,TR
44,0.08545425412594136,0.08455696202531646,0.08280078895463511,0.07799681490270226,0.07369717205084034,0.07160314913536796,0.07191653671938814,0.07231920199501247,0.07345392712345107,0.07527718864935971,0.07723142157898684,0.07970101620895272,0.08124309606062098,0.08239510579387636,0.08390204081632653,0.0844636678200692,0.0837253942564643,0.08834645840821706,0.08961082831483186,0.09016068240428486,0.09061818181818182,0.094970703125,0.09946922870196184,0.09975450235190494,0.10100746043556073,0.10135318279435375,0.10056296296296297,0.10205312795350802,0.1027753086419753,0.10467155612244898,0.10794186943558308,US
45,0.10674931129476584,0.10493949613171989,0.11166643528159563,0.10095702758491275,0.08953983079857206,0.09222654376898076,0.09182736455463728,0.08449704142011834,0.08532652512765386,0.09577883937661524,0.10661157024793388,0.1083042192958882,0.10815857512209136,0.11126500461680518,0.10675500307356055,0.10240784780023782,0.10476680384087791,0.09679304551099423,0.09939531368102797,0.10275992438563326,0.10066115702479339,0.10260574818162559,0.1032990805840995,0.10400390625,0.10982401425707285,0.12479591836734694,0.11868277146806082,0.107968,0.10902628051978323,0.11421660843859177,0.11282966488201468,ZA
